id,created,cus_mail,cus_name,cus_mobi,course_mode_id,course_schedule,payment_amount,payment_status,cus_pic_id,lead_source,payment_date,payment_method,total_fee,lead_id,actually_received,original_fee,cus_location_id
652,2022-02-08 20:50:38,macdonaldrachel@example.org,Carlos Miller MD,+1-586-297-0486x427,,022021,3500000,Fully-paid,919,FB,2022-02-08 00:00:00,GG,3500000,,3500000,,1
653,2022-02-08 22:47:14,richard42@example.com,Andrew Reed,001-891-765-9813x58873,,022021,1750000,Fully-paid,981,UP,2022-02-08 00:00:00,FB,3500000,,1750000,,1
654,2022-02-08 22:47:15,gjoseph@example.net,Elizabeth Kelley,001-432-737-5327x11058,,022021,1750000,Fully-paid,919,UP,2022-02-08 00:00:00,FB,3500000,,1750000,,1
655,2022-02-09 09:36:11,mitchell81@example.org,Patricia Thompson,+1-744-210-0770x993,3,022021,2000000,Past due,55,,2022-02-08 00:00:00,FB,3000000,,2000000,,2
656,2022-02-09 11:31:50,tcurtis@example.com,Kara Quinn,+1-930-592-1385x90556,3,022021,3000000,Fully-paid,1593,FB,2022-02-09 00:00:00,FB,3000000,,3000000,,2
657,2022-02-09 14:21:56,cmartin@example.com,Timothy Wood,764.304.4225x4224,,022021,3000000,Fully-paid,981,FB,2022-02-09 00:00:00,TL,3000000,,3000000,,1
658,2022-02-09 15:15:24,kelseynelson@example.com,Mary Harris,487-584-9980x61986,,022021,4500000,Fully-paid,919,FB,2022-02-09 00:00:00,FB,4500000,,4500000,,1
659,2022-02-09 15:18:38,maldonadoelizabeth@example.com,Jonathon Johnson,+1-838-513-5274,,022021,4500000,Fully-paid,919,FB,2022-02-09 00:00:00,FB,4500000,,4500000,,1
660,2022-02-09 16:43:52,austingriffith@example.net,Richard Diaz,993-514-9914x3794,3,022021,4000000,Past due,1593,FB,2022-02-09 00:00:00,FB,8000000,,4000000,,2
661,2022-02-09 17:12:29,williamsmarie@example.net,Carrie Douglas,(986)248-9033x46195,3,022021,10000000,Fully-paid,1593,WOM,2022-02-09 00:00:00,FB,10000000,,10000000,,1
662,2022-02-09 17:17:49,brettbrooks@example.com,Amanda Rivera,(354)333-6121x094,,022021,1000000,Fully-paid,1593,FB,2022-02-09 00:00:00,FB,1000000,,1000000,,2
663,2022-02-10 08:24:03,marthagonzalez@example.com,Carolyn Gonzalez,243.251.3076x45682,3,032021,8000000,Fully-paid,1593,FB,2022-02-09 00:00:00,FB,8000000,,8000000,,1
664,2022-02-10 08:38:33,thomascooper@example.com,Christina Levy,991-975-1889,3,032021,3500000,Fully-paid,1593,FB,2022-02-09 00:00:00,FB,3500000,,3500000,,1
689,2022-02-14 10:12:40,michael15@example.net,Shannon Trujillo,+1-729-235-7865x6095,3,012021,3000000,Fully-paid,1593,FB,2022-02-13 00:00:00,FB,3000000,,3000000,,2
666,2022-02-10 11:33:49,mirandagutierrez@example.com,William Lopez,750-786-5848x6596,3,022021,3000000,Fully-paid,1593,FB,2022-02-10 00:00:00,TL,3000000,,3000000,,2
667,2022-02-10 11:39:36,teresa16@example.org,Nathan Bennett,(958)928-8372x7748,3,022021,10000000,Fully-paid,1593,WOM,2022-02-09 00:00:00,FB,10000000,,10000000,,1
668,2022-02-10 14:14:58,marshbenjamin@example.net,John Wallace,001-870-700-2907,,022021,1000000,Fully-paid,981,FB,2022-02-10 00:00:00,FB,1000000,,1000000,,2
669,2022-02-10 14:17:36,lori25@example.org,Shannon Hendrix,+1-512-770-3851,3,032021,1500000,Fully-paid,1593,FB,2022-02-10 00:00:00,FB,1500000,,1500000,,1
670,2022-02-10 14:28:29,dennis66@example.org,Alexander Ruiz,770-411-6448x77564,,022021,7500000,Fully-paid,1593,FB,2022-02-10 00:00:00,TL,7500000,,7500000,,1
671,2022-02-10 14:39:52,michael57@example.net,Stephen Weber,+1-553-606-9963x29040,3,022021,3000000,Fully-paid,919,FB,2022-02-10 00:00:00,FB,3000000,,3000000,,2
672,2022-02-10 14:53:42,hudsonvictoria@example.org,Johnathan Bennett,+1-250-783-0153x98173,2,022021,8500000,Fully-paid,919,WOM,2022-02-10 00:00:00,FB,8500000,,8500000,,5
673,2022-02-10 14:55:56,greenmelissa@example.net,Joshua Munoz,966-788-6768,2,022021,8500000,Fully-paid,919,WOM,2022-02-10 00:00:00,FB,8500000,,8500000,,5
674,2022-02-10 15:33:00,qrivas@example.org,Ryan Moore,873-330-7286x32471,3,022021,2500000,Fully-paid,919,FB,2022-02-10 00:00:00,FB,2500000,,2500000,,1
675,2022-02-10 15:59:48,gregorystewart@example.net,Bryan Powell,001-201-322-0641x902,3,022021,3000000,Deposit,1593,FB,2022-02-10 00:00:00,FB,5500000,,3000000,,2
676,2022-02-10 17:24:26,laurawatson@example.com,Cassandra Martin,6296320631,3,012021,2000000,Past due,919,FB,2022-02-10 00:00:00,FB,4500000,,2000000,,1
677,2022-02-11 00:37:49,george80@example.com,Phillip Hamilton,001-852-961-1049x59464,2,032021,2100000,Fully-paid,919,FB,2022-02-11 00:00:00,FB,2100000,,2100000,,5
678,2022-02-11 09:59:05,dmelton@example.com,Joshua Whitaker,001-906-252-8522x500,,022021,4550000,Past due,55,FB,2022-02-11 00:00:00,FB,9100000,,4550000,,2
679,2022-02-11 10:30:45,jillmurphy@example.org,Nancy Johnson,783-566-9111,2,022021,8600000,Fully-paid,1593,EV,2022-02-11 00:00:00,FB,8600000,,8600000,,5
718,2022-02-16 14:54:12,lswanson@example.org,Victoria Lynn,001-773-839-0064,,022021,4250000,Deposit,1593,FB,2022-02-16 00:00:00,FB,8500000,,4250000,,2
681,2022-02-11 11:35:59,brittney10@example.com,Sonya Waters,(328)974-1048x0320,,022021,6000000,Fully-paid,1593,WOM,2022-02-11 00:00:00,TL,6000000,,6000000,,1
682,2022-02-11 13:53:23,rwalker@example.net,Alexis Pittman,001-205-388-4872x471,2,999999,11500000,Fully-paid,1593,FB,2022-02-11 00:00:00,FB,11500000,,11500000,,5
683,2022-02-11 15:31:10,kimberly46@example.net,Timothy Hamilton,+1-942-645-9103,,032021,1900000,Fully-paid,981,FB,2022-02-11 00:00:00,FB,3800000,,1900000,,1
684,2022-02-11 15:31:11,kennethbailey@example.net,Kenneth Boyd,913-428-1677,,032021,1900000,Fully-paid,1593,FB,2022-02-11 00:00:00,FB,3800000,,1900000,,1
685,2022-02-12 10:34:39,justin25@example.org,Mrs. Ariel Davis,001-347-308-2053x9005,,022021,1500000,Past due,1593,OT,2022-02-08 00:00:00,FB,3000000,,1500000,,2
686,2022-02-13 11:10:57,tshields@example.com,Miguel Cooper,(982)806-3683x74189,2,022021,1000000,Deposit,919,FB,2022-02-12 00:00:00,FB,2500000,,1000000,,5
687,2022-02-13 18:36:21,katherine73@example.net,Allen Trevino,541.657.0245,3,032021,3000000,Fully-paid,1593,FB,2022-02-13 00:00:00,TL,3000000,,3000000,,2
688,2022-02-14 09:46:59,isnyder@example.com,Renee Moore,001-675-417-5859x7083,2,022021,3900000,Fully-paid,1593,WOM,2022-02-09 00:00:00,FB,3900000,,3900000,,5
690,2022-02-14 10:16:13,aaronallen@example.org,Alyssa Vincent,001-892-485-6649,3,022021,3700000,Past due,1593,FB,2022-02-14 00:00:00,FB,7400000,,3700000,,2
691,2022-02-14 10:19:17,johnsonrichard@example.org,Cassandra Moran,001-460-386-0654x302,3,022021,8000000,Fully-paid,1593,FB,2022-02-14 00:00:00,FB,8000000,,8000000,,2
695,2022-02-14 14:55:24,wilsonamy@example.org,Michael Wright,(692)410-6933x5825,,022021,3250000,Deposit,1593,FB,2022-02-14 00:00:00,FB,6500000,,3250000,,2
693,2022-02-14 14:32:43,shane00@example.org,Anthony Lopez,(228)518-5745x115,2,022021,1700000,Fully-paid,1593,FB,2022-02-14 00:00:00,FB,1700000,,1700000,,5
694,2022-02-14 14:40:37,mhendricks@example.com,Douglas Miranda,3127019170,3,012021,4250000,Deposit,1593,FB,2022-02-14 00:00:00,FB,8500000,,4250000,,2
696,2022-02-14 15:03:05,ginaarmstrong@example.org,Casey Berry,462-380-1743,3,032021,3000000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,3000000,,3000000,,1
697,2022-02-14 15:03:38,henrymoore@example.com,Carolyn James,(808)989-1268,3,022021,9000000,Fully-paid,1593,FB,2022-02-14 00:00:00,TL,9000000,,9000000,,2
698,2022-02-14 15:05:55,srollins@example.org,Curtis Carter,778-898-4994x1259,,022021,1300000,Fully-paid,1593,WOM,2022-02-14 00:00:00,FB,1300000,,1300000,,1
699,2022-02-14 15:06:40,anthony11@example.com,Sophia Barker,(958)550-0130,3,032021,3000000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,3000000,,3000000,,1
700,2022-02-14 15:08:42,rhardy@example.org,Marcia Rice,311-888-2947x39198,3,022021,3500000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,3500000,,3500000,,1
701,2022-02-14 15:14:04,jerry74@example.org,George Garcia,334-965-2359x96404,,022021,3500000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,3500000,,3500000,,1
702,2022-02-14 15:44:14,billscott@example.com,Tracy Reed,001-987-224-1367x479,3,012021,4000000,Past due,1593,FB,2022-02-14 00:00:00,FB,8000000,,4000000,,1
703,2022-02-14 15:47:16,fswanson@example.org,Nancy Phillips,370.212.2610,,022021,1500000,Past due,1593,FB,2022-02-14 00:00:00,FB,3000000,,1500000,,2
704,2022-02-14 16:21:24,christycruz@example.net,Timothy Murray,766.973.1907x654,,022021,3000000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,3000000,,3000000,,2
705,2022-02-14 17:09:28,anthony41@example.com,Mark Silva,+1-897-380-5915x0124,,022021,1700000,Fully-paid,1593,FB,2022-02-14 00:00:00,FB,1700000,,1700000,,1
706,2022-02-14 17:18:07,ronaldblack@example.com,Tara George,8033835270,2,022021,1500000,Past due,919,UP,2022-02-14 00:00:00,FB,3000000,,1500000,,5
707,2022-02-14 17:20:44,kimberlynewman@example.org,Taylor Mitchell,(634)522-3287,,022021,7500000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,7500000,,7500000,,2
708,2022-02-14 22:57:15,hernandezgina@example.net,Phillip King,001-602-301-8957x78291,,022021,8500000,Fully-paid,919,FB,2022-02-14 00:00:00,TL,8500000,,8500000,,2
709,2022-02-15 00:02:29,janiceholland@example.com,Barbara Johnson,405.206.3512x184,,022021,7500000,Fully-paid,919,FB,2022-02-14 00:00:00,FB,7500000,,7500000,,1
710,2022-02-15 11:53:38,william88@example.net,Alicia Murray,216.689.2314,2,022021,3000000,Fully-paid,1593,FB,2022-02-15 00:00:00,FB,3000000,,3000000,,5
711,2022-02-15 16:01:09,austinriley@example.com,Kimberly Duke,466.625.0911x339,,022021,1500000,Fully-paid,919,FB,2022-01-31 00:00:00,FB,1500000,,1500000,,2
712,2022-02-15 16:35:36,bdecker@example.org,Pamela Warren,(540)695-9237x90588,,022021,3500000,Fully-paid,1593,FB,2022-02-15 00:00:00,FB,3500000,,3500000,,1
713,2022-02-15 17:14:47,arandall@example.com,Valerie Mccarty,+1-929-814-6665x25494,3,032021,3000000,Fully-paid,1593,FB,2022-02-15 00:00:00,FB,3000000,,3000000,,2
714,2022-02-15 23:04:32,michaelsmith@example.net,Ashley Wade,223-357-2481x24622,3,022021,3000000,Fully-paid,1593,FB,2022-02-15 00:00:00,FB,3000000,,3000000,,1
715,2022-02-15 23:06:15,nolanjohn@example.net,Ashley Steele,001-751-879-7388x07228,,022021,9000000,Fully-paid,1593,FB,2022-02-15 00:00:00,FB,9000000,,9000000,,1
716,2022-02-16 09:39:58,mcdanielwilliam@example.org,David Burch,630.483.9347x4661,,012021,1200000,Past due,1593,FB,2022-02-15 00:00:00,FB,3700000,,1200000,,2
719,2022-02-16 15:06:37,garciakenneth@example.org,Luis Neal,708.856.3265,,022021,3300000,Fully-paid,1593,WOM,2022-02-16 00:00:00,FB,3300000,,3300000,,1
720,2022-02-16 15:08:42,ericcochran@example.org,Christopher Garcia,001-818-912-7024x7101,,022021,3300000,Fully-paid,1593,GL,2022-02-16 00:00:00,FB,3300000,,3300000,,1
721,2022-02-16 16:16:38,lindsay79@example.org,Patrick Young,963-432-9718x8553,,022021,4500000,Past due,919,FB,2022-02-16 00:00:00,TL,5500000,,4500000,,1
722,2022-02-16 16:38:36,khale@example.org,Isaac Lowe,726.306.9771x560,3,012021,4000000,Past due,919,FB,2022-02-16 00:00:00,FB,8000000,,4000000,,2
723,2022-02-16 20:31:31,jenniferzavala@example.net,Cody Price,(300)708-4992,,022021,3000000,Fully-paid,919,GL,2022-02-16 00:00:00,FB,3000000,,3000000,,2
724,2022-02-16 20:34:57,amynelson@example.com,Chris Huff,210-369-5514x890,3,022021,3500000,Fully-paid,919,GL,2022-02-16 00:00:00,FB,3500000,,3500000,,1
725,2022-02-16 20:36:17,adamsrobert@example.org,Isaac Stewart,283.283.3154,3,022021,3500000,Fully-paid,919,FB,2022-02-16 00:00:00,FB,3500000,,3500000,,1
726,2022-02-17 08:31:49,michelle85@example.net,Michele Cannon,5907855569,3,022021,4000000,Past due,1593,FB,2022-02-16 00:00:00,FB,8000000,,4000000,,2
727,2022-02-17 09:12:39,bsmith@example.org,Vickie Noble,001-633-265-9658x61957,,022021,5200000,Fully-paid,1593,FB,2022-02-17 00:00:00,TL,5200000,,5200000,,1
728,2022-02-17 11:36:37,paul11@example.org,Emily Lin,4044022073,2,022021,1500000,Fully-paid,919,WOM,2022-02-17 00:00:00,FB,1500000,,1500000,,5
729,2022-02-17 15:09:21,christopher21@example.org,Miranda Reid,612-548-5979x184,,022021,4500000,Fully-paid,919,FB,2022-02-17 00:00:00,FB,4500000,,4500000,,2
730,2022-02-17 15:11:11,stephanie87@example.com,Charles Krueger,001-596-818-2133,,012021,4000000,Past due,919,WOM,2022-02-17 00:00:00,FB,8500000,,4000000,,2
731,2022-02-17 23:50:26,lrogers@example.com,Christopher Clark,318-371-4771x0429,3,022021,4500000,Fully-paid,919,FB,2022-02-17 00:00:00,FB,4500000,,4500000,,1
732,2022-02-18 08:58:15,danielle65@example.org,David Reeves,001-573-550-6618x13728,2,032021,8500000,Fully-paid,1593,FB,2022-02-18 00:00:00,FB,8500000,,8500000,,5
733,2022-02-18 09:00:34,lopezkayla@example.org,Travis Miller,2352185385,2,022021,1700000,Fully-paid,1593,FB,2022-02-17 00:00:00,FB,1700000,,1700000,,5
734,2022-02-18 11:37:51,sonyamoore@example.com,Jennifer Williams,601.551.7552,,032021,3200000,Fully-paid,5226,FB,2022-02-18 00:00:00,GG,3200000,,3200000,,2
735,2022-02-18 14:47:58,clarkecourtney@example.net,Thomas Moss,381.568.3759x947,,022021,4000000,Fully-paid,1593,FB,2022-02-18 00:00:00,GG,4000000,,4000000,,1
736,2022-02-18 14:57:40,kathleenday@example.com,Yolanda Hicks,+1-733-467-4683x248,3,032021,7000000,Fully-paid,1593,WOM,2022-02-18 00:00:00,TL,7000000,,7000000,,2
737,2022-02-18 17:11:28,powelledward@example.com,Amy Myers,001-661-615-0277x0774,2,032021,3700000,Fully-paid,919,FB,2022-02-18 00:00:00,FB,3700000,,3700000,,5
738,2022-02-19 08:50:37,harveyangelica@example.com,Evelyn Moran,(366)627-9519x997,3,022021,5500000,Past due,1593,FB,2022-02-18 00:00:00,FB,8500000,,5500000,,1
739,2022-02-19 11:16:01,dallen@example.net,Neil Weaver,001-377-873-1619x521,,032021,1350000,Deposit,1593,FB,2022-02-19 00:00:00,FB,2700000,,1350000,,2
740,2022-02-19 11:18:13,michaeleverett@example.org,Jessica Simon,9523325708,,022021,8500000,Fully-paid,919,FB,2022-02-19 00:00:00,TL,8500000,,8500000,,2
741,2022-02-19 13:18:56,georgeanderson@example.org,Noah Mcbride,001-829-809-8252,,032021,1500000,Fully-paid,1593,FB,2022-02-19 00:00:00,FB,1500000,,1500000,,1
742,2022-02-19 15:52:53,jwright@example.com,Scott Spencer,896-280-5059,2,032021,1750000,Deposit,1593,FB,2022-02-19 00:00:00,FB,3500000,,1750000,,5
743,2022-02-19 19:51:27,michaelarocha@example.com,David Russo,506.502.8672,,022021,8500000,Fully-paid,919,FB,2022-02-19 00:00:00,FB,8500000,,8500000,,2
744,2022-02-20 08:35:18,reevesmelissa@example.net,Eric Aguilar,373.429.7155x83438,2,032021,3500000,Fully-paid,1593,FB,2022-02-19 00:00:00,FB,3500000,,3500000,,5
745,2022-02-20 14:30:49,stephanie70@example.com,Ryan Clark,(942)612-5032x807,3,,1900000,Past due,1593,FB,2022-02-20 00:00:00,FB,3400000,,1900000,,2
746,2022-02-20 14:31:57,aaronlopez@example.com,Holly Roy,335-902-4300,3,,1500000,Past due,1593,FB,2022-02-20 00:00:00,FB,3000000,,1500000,,2
749,2022-02-21 08:52:53,acostajennifer@example.org,Jennifer Cook,4258335102,,032021,2500000,Fully-paid,1593,FB,2022-02-21 00:00:00,FB,2500000,,2500000,,1
769,2022-02-21 16:49:25,cjenkins@example.net,Benjamin Thomas,652.644.5645x981,,032021,8500000,Fully-paid,919,FB,2022-02-21 00:00:00,TL,8500000,,8500000,,2
752,2022-02-21 08:58:44,boydmeghan@example.net,Christopher Dalton,+1-864-736-9946,,,4000000,Past due,1593,FB,2022-02-20 00:00:00,FB,8000000,,4000000,,1
763,2022-02-21 14:25:10,anthonyrivas@example.com,Daniel Hammond,9295443995,3,032021,3500000,Fully-paid,919,GL,2022-02-21 00:00:00,FB,3500000,,3500000,,2
760,2022-02-21 11:59:06,tgonzalez@example.net,Tanner Johnson,+1-653-375-3937x94138,,032021,3000000,Fully-paid,1593,FB,2022-02-21 00:00:00,FB,3000000,,3000000,,2
759,2022-02-21 11:57:12,tfernandez@example.com,Joseph Gamble,702-301-8688,,032021,3000000,Fully-paid,1593,FB,2022-02-21 00:00:00,FB,3000000,,3000000,,2
762,2022-02-21 14:17:12,sarahgray@example.net,Alexandra Brock,001-259-689-6355x71668,3,022021,4250000,Past due,1593,FB,2022-02-21 00:00:00,FB,8500000,,4250000,,1
764,2022-02-21 15:01:55,juliebutler@example.com,Donald Thomas,001-672-440-9355x4752,3,032021,8500000,Fully-paid,919,FB,2022-02-21 00:00:00,FB,8500000,,8500000,,1
765,2022-02-21 15:03:54,matthewpacheco@example.net,Jacob Cross,(600)801-5254,2,022021,1500000,Past due,919,FB,2022-02-21 00:00:00,FB,2500000,,1500000,,5
766,2022-02-21 15:06:23,donna92@example.org,Kathryn Cunningham,485.877.6432,2,999999,2000000,Past due,919,FB,2022-02-21 00:00:00,FB,3000000,,2000000,,5
767,2022-02-21 15:41:50,austinmueller@example.net,Andrew Carney,333.948.4853x93163,3,022021,11500000,Fully-paid,919,FB,2022-02-21 00:00:00,FB,11500000,,11500000,,2
768,2022-02-21 15:52:10,clintonlopez@example.com,Amanda Garcia,423.691.9871,,032021,2500000,Fully-paid,1593,FB,2022-02-21 00:00:00,FB,2500000,,2500000,,1
770,2022-02-21 20:53:34,daviskara@example.com,Jason Humphrey,656-621-2211x7808,3,032021,8500000,Fully-paid,919,FB,2022-02-21 00:00:00,FB,8500000,,8500000,,2
771,2022-02-22 00:05:16,warddebbie@example.org,Katherine Ruiz,(968)525-4436x0474,,032021,3500000,Fully-paid,919,FB,2022-02-22 00:00:00,FB,3500000,,3500000,,2
772,2022-02-22 10:13:19,adamsimmons@example.net,Maurice Mitchell,001-246-253-6892x145,3,,2500000,Past due,1593,FB,2022-02-21 00:00:00,FB,5500000,,2500000,,2
773,2022-02-22 10:20:05,monica79@example.org,Jeffrey Miles,+1-459-270-9679,,032021,1500000,Fully-paid,1593,FB,2022-02-22 00:00:00,FB,1500000,,1500000,,2
774,2022-02-22 13:36:25,bartlettaaron@example.net,Albert Clements,960-902-5817,,032021,6000000,Fully-paid,1593,GL,2022-02-22 00:00:00,TL,6000000,,6000000,,2
776,2022-02-22 16:11:08,brenda42@example.com,Deborah Smith,2397471853,3,032021,3500000,Fully-paid,1593,GL,2022-02-22 00:00:00,FB,7000000,,3500000,,2
777,2022-02-22 16:11:08,fperez@example.net,Shawn Romero,(794)781-1860,3,032021,3500000,Fully-paid,919,GL,2022-02-22 00:00:00,FB,7000000,,3500000,,2
778,2022-02-22 16:20:31,thuang@example.com,Erin Mccoy,(277)969-2298,3,032021,9000000,Fully-paid,1593,FB,2022-02-22 00:00:00,TL,9000000,,9000000,,2
779,2022-02-22 16:39:33,chavezcaleb@example.com,Amy Ortiz,2283586131,3,032021,7500000,Fully-paid,919,FB,2022-02-22 00:00:00,FB,7500000,,7500000,,2
780,2022-02-22 19:42:28,aabbott@example.org,Tyler Mason,+1-378-886-3410x233,3,032021,4000000,Fully-paid,919,FB,2022-02-22 00:00:00,FB,4000000,,4000000,,2
781,2022-02-23 09:34:36,nross@example.net,Jessica Blackwell,(705)733-5768,,022021,4000000,Fully-paid,1593,GL,2022-02-22 00:00:00,FB,4000000,,4000000,,2
782,2022-02-23 09:49:32,kayla39@example.org,George Farrell,001-325-409-4088x20966,3,022021,4500000,Deposit,1593,FB,2022-02-23 00:00:00,FB,9000000,,4500000,,1
783,2022-02-23 09:52:14,johncamacho@example.com,Mary Taylor,+1-994-402-5164x535,3,,4000000,Past due,1593,FB,2022-02-23 00:00:00,FB,8000000,,4000000,,1
786,2022-02-23 12:53:26,kimberly02@example.com,Shelly Carr,846.514.0888x41251,3,032021,4250000,Deposit,1593,FB,2022-02-23 00:00:00,FB,8500000,,4250000,,1
785,2022-02-23 11:35:59,michaelpierce@example.org,Haley Jenkins,374.957.2827x141,2,032021,1750000,Fully-paid,1593,FB,2022-02-23 00:00:00,FB,1750000,,1750000,,5
787,2022-02-23 16:35:48,edean@example.org,Cameron Woods,+1-534-539-4569x934,3,022021,4000000,Fully-paid,919,FB,2022-02-22 00:00:00,FB,4000000,,4000000,,1
791,2022-02-23 17:49:21,ctaylor@example.net,Randall Conrad,782.871.3656x9034,,032021,3800000,Fully-paid,919,FB,2022-02-23 00:00:00,FB,3800000,,3800000,,2
790,2022-02-23 16:49:02,gjohnson@example.org,Timothy Doyle,972-923-8425x6113,3,032021,2500000,Fully-paid,1593,FB,2022-02-23 00:00:00,FB,2500000,,2500000,,2
792,2022-02-23 21:19:43,nunezmatthew@example.org,Timothy Nicholson,(698)386-2048,3,022021,3500000,Fully-paid,1593,FB,2022-02-23 00:00:00,FB,3500000,,3500000,,1
793,2022-02-24 09:58:07,douglaskirsten@example.org,Holly Davis,(876)476-7679,3,032021,4500000,Deposit,1593,FB,2022-02-24 00:00:00,FB,9000000,,4500000,,1
794,2022-02-24 11:28:18,robynjackson@example.net,Christine Young,(660)910-0115x1342,,032021,2500000,Fully-paid,1593,GL,2022-02-24 00:00:00,FB,2500000,,2500000,,1
795,2022-02-24 12:34:45,qkane@example.com,Wanda Fuller,001-721-447-4492x8216,3,032021,8500000,Fully-paid,1593,FB,2022-02-24 00:00:00,FB,8500000,,8500000,,2
796,2022-02-24 13:42:19,williamcollins@example.org,Rickey Henry,+1-978-448-1654,,032021,3700000,Fully-paid,1593,WOM,2022-02-24 00:00:00,FB,3700000,,3700000,,2
797,2022-02-24 15:35:36,cory92@example.org,Andrew Weaver,(900)909-4258,,022021,5000000,Deposit,919,WOM,2022-02-24 00:00:00,FB,10000000,,5000000,,1
798,2022-02-24 15:44:36,youngbryan@example.com,Gerald Hayes,6608367975,3,032021,3000000,Fully-paid,1593,FB,2022-02-24 00:00:00,GG,3000000,,3000000,,2
799,2022-02-24 16:16:09,alexandramedina@example.net,Vicki Holder,854.973.7625x2928,3,032021,9000000,Fully-paid,1593,FB,2022-02-24 00:00:00,FB,9000000,,9000000,,2
800,2022-02-24 16:31:18,blakefrazier@example.org,Anna Andersen,+1-633-444-5317,3,032021,4250000,Deposit,1593,FB,2022-02-24 00:00:00,FB,8500000,,4250000,,2
801,2022-02-24 16:52:48,james60@example.com,Stephanie Oliver,(846)849-1340x98811,3,022021,4000000,Fully-paid,1593,GL,2022-02-24 00:00:00,FB,4000000,,4000000,,1
802,2022-02-24 17:36:08,haneytyler@example.net,Gregory Camacho,(501)429-6552x6732,3,022021,3500000,Fully-paid,1593,FB,2022-02-24 00:00:00,FB,3500000,,3500000,,1
803,2022-02-24 18:53:19,gonzalezwilliam@example.com,Eric Lewis,001-256-919-6847x567,,022021,2000000,Fully-paid,1593,FB,2022-02-24 00:00:00,HT,2000000,,2000000,,2
804,2022-02-25 14:21:03,jonesjohn@example.net,Ronald Ferrell,001-738-462-5232x347,,022021,4000000,Fully-paid,919,GL,2022-02-25 00:00:00,FB,4000000,,4000000,,1
805,2022-02-25 14:26:52,robin88@example.net,Karla Joyce,674.475.2787x677,3,032021,4500000,Deposit,1593,GL,2022-02-25 00:00:00,FB,9000000,,4500000,,2
